group_desc	supergroup1	series_code	group_code	primary_option_code	series_desc	option_desc	currency	price	part_code	id	part_desc	optional	obsolete	cost	compacted_part_desc	obsolete1	compulsory	BAM	BHZ	BLT	BRK	BST	BVT	CLA	CHT	CHR	CPH	ELT	EMK	FCL	FTN	FTP	HYD	LEV	LTY	MHT	MLT	STG	VWY	TRD	WBS	PED	MOD	APP	AQU	no_attr
HYDRAULIC CONTROLS	HYDRAULICS	F813	G207	F813G20751	GP080-120VX/GP40-55VX	MINI LVR 3FUNC NON-CLAMPING W/ RTS	EUR	450	F8131623846	F813G20751F8131623846	E-Hyd 3 Lvr Rtn-Tlt Ohg	N	N	188.15390260000001	 EHyd3LvrRtnTltOhg	N	N							Non Clamping															3 Ways							
HYDRAULIC CONTROLS	HYDRAULICS	F813	G207	F813G20752	GP080-120VX/GP40-55VX	MINI LVR 4FUNC NON-CLAMPING W/ RTS	EUR	450	F8131623847	F813G20752F8131623847	E-Hyd 4 Lvr Rtn-Tlt	N	N	207.5914698	 EHyd4LvrRtnTlt	N	N							Non Clamping															4 Ways							
HYDRAULIC CONTROLS	HYDRAULICS	F813	G207	F813G20762	GP080-120VX/GP40-55VX	JOYSTICK 4FUNC FOR CLAMPING W/O RTS	EUR	125	F8131623853	F813G20762F8131623853	J-Stk 4 Ftn W/Clamping	N	N	140.4488087	 JStk4FtnW/Clamping	N	N							Clamping										Joystick					4 Ways							
HYDRAULIC CONTROLS	HYDRAULICS	F813	G207	F813G20771	GP080-120VX/GP40-55VX	JOYSTICK 3FUNC NON-CLAMPING W/O RTS	EUR	125	F8131623852	F813G20771F8131623852	J-Stk 3 Ftn	N	N	135.94640369999999	 JStk3Ftn	N	N																	Joystick					3 Ways							
HYDRAULIC CONTROLS	HYDRAULICS	F813	G207	F813G20772	GP080-120VX/GP40-55VX	JOYSTICK 4FUNC NON-CLAMPING W/O RTS	EUR	125	F8131623851	F813G20772F8131623851	J-Stk 4 Ftn	N	N	140.4488087	 JStk4Ftn	N	N																	Joystick					4 Ways							
VALVE	HYDRAULICS	F813	G210	F813G21001	GP080-120VX/GP40-55VX	3 FUNCT HYD CNTRL VALVE FOR COWL LE	EUR	0	F8131565994	F813G21001F8131565994	Ctrl Valve: Man 3 Spool 80/120	N	N	417.64542010000002	 CtrlValve:Man3Spool80/120	N	N																													
VALVE	HYDRAULICS	F813	G210	F813G21002	GP080-120VX/GP40-55VX	4 FUNCT HYD CNTRL VALVE FOR COWL LE	EUR	295	F8131565995	F813G21002F8131565995	Ctrl Valve: Man 4 Spool 80/120	N	N	492.35037310000001	 CtrlValve:Man4Spool80/120	N	N																													
VALVE	HYDRAULICS	F813	G210	F813G21003	GP080-120VX/GP40-55VX	3 FUNCTION   E-HYDRAULIC CONTROL VA	EUR	0	F8131565996	F813G21003F8131565996	Ctrl Valve:E-Hyd 3 Spool 80/120	N	N	608.75721329999999	 CtrlValve:EHyd3Spool80/120	N	N																E-Hydraulics													
VALVE	HYDRAULICS	F813	G210	F813G21004	GP080-120VX/GP40-55VX	4 FUNCTION   E-HYDRAULIC CONTROL VA	EUR	295	F8131565997	F813G21004F8131565997	Ctrl Valve:E-Hyd 4 Spool 80/120	N	N	730.51157020000005	 CtrlValve:EHyd4Spool80/120	N	N																E-Hydraulics													
STANDARD LIGHTS	LIGHTS	F813	G222	F813G2222B	GP080-120VX/GP40-55VX	LIGHT BR/TL/B/UP/TRN/SIDE/FR/RR WOR	EUR	0	F8131545716	F813G2222BF8131545716	Lts: Tail/Turn Smk F & Rw	N	N	163.47081489999999	 Lts:Tail/TurnSmkF&Rw																															
STANDARD LIGHTS	LIGHTS	F813	G222	F813G2222F	GP080-120VX/GP40-55VX	LIGHT BR/TL/B/UP/TRN/SIDE/FR/RR WOR	EUR	0	F8131557133	F813G2222FF8131557133	Lts:Tail/Turn Smk F & Rw Cab(Eur	N	N	129.17093990000001	 Lts:Tail/TurnSmkF&RwCab(Eur																															
OPTIONAL LIGHTS	LIGHTS	F813	G225	F813G22501	GP080-120VX/GP40-55VX	OPT LIGHTS:AMBER STROBE BEHIND&BELO	EUR	225	F8131618593	F813G22501F8131618593	Amb Strb Cab Lo Mt	N	N	28.01982147	 AmbStrbCabLoMt																															
OPTIONAL LIGHTS	LIGHTS	F813	G225	F813G22503	GP080-120VX/GP40-55VX	OPT LIGHTS:AMBER STROBE BEHIND&BELO	EUR	225	F8131618507	F813G22503F8131618507	Amb Strb Lomt Ohg With Lights	N	N	27.640978329999999	 AmbStrbLomtOhgWithLights																															
OPTIONAL LIGHTS	LIGHTS	F813	G225	F813G22511	GP080-120VX/GP40-55VX	LIGHTS AMBER STROBE HIGH MOUNT W/CA	EUR	225	F8131618594	F813G22511F8131618594	Amb Strb Cab Hi Mt	N	N	28.01982147	 AmbStrbCabHiMt																															
OPTIONAL LIGHTS	LIGHTS	F813	G225	F813G22513	GP080-120VX/GP40-55VX	LIGHTS AMBER STROBE HIGH MOUNT W/OH	EUR	225	F8131618508	F813G22513F8131618508	Amb Strb Himt Ohg W/ Lights	N	N	27.640978329999999	 AmbStrbHimtOhgW/Lights																															
WHEEL SPINNER	WHEELS	F813	G231	F813G23101	GP080-120VX/GP40-55VX	STEERING WHEEL: WITH WHEEL SPINNER	EUR	0	F8131565896	F813G23101F8131565896	Steering Whl W/Spinner Knob Yal	N	N	20.093257309999998	 SteeringWhlW/SpinnerKnobYal																															
LITERATURE PACK	MANUALS	F813	G237	F813G23704	GP080-120VX/GP40-55VX	LANGUAGE ENGLISH NON U.S.	EUR	0	F813524261771	F813G23704F813524261771	Language-English Non U.S	N	N	22.80344285	 LanguageEnglishNonUS																															
LITERATURE PACK	MANUALS	F813	G237	F813G23705	GP080-120VX/GP40-55VX	LANGUAGE CZECH	EUR	0	F813524261772	F813G23705F813524261772	Language-Czech	N	N	35.509258930000001	 LanguageCzech																															
LITERATURE PACK	MANUALS	F813	G237	F813G23706	GP080-120VX/GP40-55VX	LANGUAGE DANISH	EUR	0	F813524261773	F813G23706F813524261773	Language-Danish	N	N	32.988494959999997	 LanguageDanish																															
LITERATURE PACK	MANUALS	F813	G237	F813G23707	GP080-120VX/GP40-55VX	LANGUAGE DUTCH	EUR	0	F813524261774	F813G23707F813524261774	Language-Dutch	N	N	29.2874889	 LanguageDutch																															
LITERATURE PACK	MANUALS	F813	G237	F813G23708	GP080-120VX/GP40-55VX	LANGUAGE FINNISH	EUR	0	F813524261775	F813G23708F813524261775	Language-Finnish	N	N	33.542188779999996	 LanguageFinnish																															
LITERATURE PACK	MANUALS	F813	G237	F813G23709	GP080-120VX/GP40-55VX	LANGUAGE FRENCH	EUR	0	F813524261776	F813G23709F813524261776	Language-French	N	N	29.47691047	 LanguageFrench																															
LITERATURE PACK	MANUALS	F813	G237	F813G23710	GP080-120VX/GP40-55VX	LANGUAGE GERMAN	EUR	0	F813524261777	F813G23710F813524261777	Language-German	N	N	29.01064199	 LanguageGerman																															
LITERATURE PACK	MANUALS	F813	G237	F813G23711	GP080-120VX/GP40-55VX	LANGUAGE GREEK	EUR	0	F813524261778	F813G23711F813524261778	Language-Greek	N	N	32.76993161	 LanguageGreek																															
LITERATURE PACK	MANUALS	F813	G237	F813G23712	GP080-120VX/GP40-55VX	LANGUAGE HUNGARIAN	EUR	0	F813524261779	F813G23712F813524261779	Language Hungarian	N	N	35.348979139999997	 LanguageHungarian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23713	GP080-120VX/GP40-55VX	LANGUAGE ICELANDIC	EUR	0	F813524261780	F813G23713F813524261780	Language-Icelandic	N	N	30.90485769	 LanguageIcelandic																															
LITERATURE PACK	MANUALS	F813	G237	F813G23714	GP080-120VX/GP40-55VX	LANGUAGE ITALIAN	EUR	0	F813524261781	F813G23714F813524261781	Language-Italian	N	N	29.01064199	 LanguageItalian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23715	GP080-120VX/GP40-55VX	LANGUAGE NORWEGIAN	EUR	0	F813524261782	F813G23715F813524261782	Language-Norwegian	N	N	26.06732221	 LanguageNorwegian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23716	GP080-120VX/GP40-55VX	LANGUAGE POLISH	EUR	0	F813524261783	F813G23716F813524261783	Language -Polish	N	N	35.509258930000001	 LanguagePolish																															
LITERATURE PACK	MANUALS	F813	G237	F813G23717	GP080-120VX/GP40-55VX	LANGUAGE PORTUGUESE	EUR	0	F813524261784	F813G23717F813524261784	Language-Portugeuse	N	N	34.110453489999998	 LanguagePortugeuse																															
LITERATURE PACK	MANUALS	F813	G237	F813G23718	GP080-120VX/GP40-55VX	LANGUAGE RUSSIAN	EUR	0	F813524261785	F813G23718F813524261785	Language-Russian	N	N	24.683087660000002	 LanguageRussian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23719	GP080-120VX/GP40-55VX	 LANGUAGE SLOVAKIAN	EUR	0	F813524261786	F813G23719F813524261786	Language-Slovakian	N	N	38.685712950000003	 LanguageSlovakian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23720	GP080-120VX/GP40-55VX	LANGUAGE SPANISH EUR	EUR	0	F813524261787	F813G23720F813524261787	Language-Spanish Eur	N	N	28.07810503	 LanguageSpanishEur																															
LITERATURE PACK	MANUALS	F813	G237	F813G23721	GP080-120VX/GP40-55VX	LANGUAGE SWEDISH	EUR	0	F813524261788	F813G23721F813524261788	Language-Swedish	N	N	24.435382529999998	 LanguageSwedish																															
LITERATURE PACK	MANUALS	F813	G237	F813G23722	GP080-120VX/GP40-55VX	 LANGUAGE CROATIAN	EUR	0	F813524261790	F813G23722F813524261790	Language Croatian	N	N	41.570749169999999	 LanguageCroatian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23723	GP080-120VX/GP40-55VX	LANGUAGE ESTONIAN	EUR	0	F813524261791	F813G23723F813524261791	Language-Estonian	N	N	53.081752270000003	 LanguageEstonian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23724	GP080-120VX/GP40-55VX	LANGUAGE LATVIAN	EUR	0	F813524261792	F813G23724F813524261792	Language-Latvian	N	N	42.066159429999999	 LanguageLatvian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23725	GP080-120VX/GP40-55VX	LANGUAGE LITHUANIAN	EUR	0	F813524261793	F813G23725F813524261793	Language-Lithuanian	N	N	53.081752270000003	 LanguageLithuanian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23726	GP080-120VX/GP40-55VX	LANGUAGE ROMANIAN	EUR	0	F813524261794	F813G23726F813524261794	Language-Romanian	N	N	0	 LanguageRomanian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23727	GP080-120VX/GP40-55VX	LANGUAGE SLOVENIAN	EUR	0	F813524261795	F813G23727F813524261795	Language-Slovenian	N	N	52.819476250000001	 LanguageSlovenian																															
LITERATURE PACK	MANUALS	F813	G237	F813G23728	GP080-120VX/GP40-55VX	LANGUAGE TURKISH	EUR	0	F813524261796	F813G23728F813524261796	Language-Turkish	N	N	42.241010109999998	 LanguageTurkish																															
LITERATURE PACK	MANUALS	F813	G237	F813G23729	GP080-120VX/GP40-55VX	LANGUAGE BULGARIAN	EUR	0	F813524261789	F813G23729F813524261789	Language-Bulgarian	N	N	36.077523640000003	 LanguageBulgarian																															
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28802	GP080-120VX/GP40-55VX	ACCESS EQUIP: CARRIAGE SIDE-THRUST	EUR	175	F8131538602	F813G28802F8131538602	Carriage Side Rollers	N	N	43.960375130000003	 CarriageSideRollers	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28803	GP080-120VX/GP40-55VX	ACCESS EQUIP : LIFTING EYES GAS/DIE	EUR	190	F8131545626	F813G28803F8131545626	Lifting Eyes Gas/Diesel	N	N	49.468171550000001	 LiftingEyesGas/Diesel	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28804	GP080-120VX/GP40-55VX	ACCESS EQUIP : TRACTION SPEED LIMIT	EUR	155	F8131520012	F813G28804F8131520012	Traction Speed Limit	N	N	0	 TractionSpeedLimit	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28806	GP080-120VX/GP40-55VX	ACESS EQUIP AUDIBLE ALARM 82-102 DB	EUR	150	F8131545631	F813G28806F8131545631	Acc Equip 82-102Db Aud Alarm	N	N	18.228183390000002	 AccEquip82102DbAudAlarm	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28807	GP080-120VX/GP40-55VX	ACCESS EQUIP : OPERATOR PASSWORD	EUR	385	F8131544093	F813G28807F8131544093	Acc Equip Operator I.D.	N	N	1.1656712	 AccEquipOperatorID	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28809	GP080-120VX/GP40-55VX	ACCESS EQUIP : ACCUMULATOR  1 QT. P	EUR	980	F8131534042	F813G28809F8131534042	Accumulator	N	N	173.2478821	 Accumulator	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28813	GP080-120VX/GP40-55VX	ACCESS EQUIP: OPERATOR CHECKLIST	EUR	385	F8131612205	F813G28813F8131612205	Access Equip:Operator Check List	N	N	0	 AccessEquip:OperatorCheckList	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28814	GP080-120VX/GP40-55VX	IMPACT MONITOR WITH IMMEDIATE SHUTD	EUR	530	F8131612206	F813G28814F8131612206	Acc Equip- Impact Sensor	N	N	147.74882460000001	 AccEquipImpactSensor	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28815	GP080-120VX/GP40-55VX	IMPACT MONITOR WITH 30 SECOND SHUTD	EUR	530	F8131637606	F813G28815F8131637606	Impact Sensor - 30 Second S/Down	N	N	146.35001919999999	 ImpactSensor30SecondS/Down	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28820	GP080-120VX/GP40-55VX	ACCESS EQUIP REAR DRIVE HANDLE W HO	EUR	0	F8131548393	F813G28820F8131548393	Acc/Equip-R/Drive Handle	N	N	10.56389525	 Acc/EquipR/DriveHandle	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28821	GP080-120VX/GP40-55VX	ACCESS EQUIP: LOAD WEIGHT DISPLAY	EUR	670	F8131606758	F813G28821F8131606758	Acc.Equip: Load Weight Display	N	N	28.98150021	 AccEquip:LoadWeightDisplay	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28840	GP080-120VX/GP40-55VX	ACCESS EQUIP: LINT SCREEN	EUR	195	F8131534043	F813G28840F8131534043	Radiator Screen	N	N	51.027256780000002	 RadiatorScreen	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28861	GP080-120VX/GP40-55VX	ACCESS EQUIP: MIRRORS WITH CAB	EUR	115	F8131557734	F813G28861F8131557734	Acc Equip Mirrors With Cab	N	N	16.53796015	 AccEquipMirrorsWithCab	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28862	GP080-120VX/GP40-55VX	ACCESS EQUIP: MIRRORS W/O CAB	EUR	115	F8131578964	F813G28862F8131578964	Acc Equip Mirrors Without Cab	N	N	16.698239940000001	 AccEquipMirrorsWithoutCab	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28891	GP080-120VX/GP40-55VX	POWERTRAIN PROTECTION W/PREM MONITO	EUR	560	F8131602741	F813G28891F8131602741	P/Train Protect With Elect Mon	N	N	0.46626847999999999	 P/TrainProtectWithElectMon	N	N																											Standard Application		
MISCELLANEOUS OPTION	OTHER	F813	G288	F813G28892	GP080-120VX/GP40-55VX	POWERTRAIN PROTECTION W/SYST MONITO	EUR	560	F8131520007	F813G28892F8131520007	P/Train Protec W/Out Elect Mon	N	N	3.1473122400000002	 P/TrainProtecW/OutElectMon	N	N																											Standard Application		
CONFIGURATION	FRAME	C847	G090	C847G09002	MS12-15X	COLD STORE TO MINUS 30 DEGREE	EUR	515	C8471521108	C847G09002C8471521108	Gruppo Adesivo Cella	N	N	0.17999999999999999	 GruppoAdesivoCella	N	N																											Standard Application		
CONFIGURATION	FRAME	C847	G090	C847G09002	MS12-15X	COLD STORE TO MINUS 30 DEGREE	EUR	515	C8471607755	C847G09002C8471607755	Gr.Protezione Antipolvere	N	N	20.010000000000002	 GrProtezioneAntipolvere	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10501	MS12-15X	MAST J-2STG LFL H3=2768MM-H1=1970MM	EUR	3955	C847253902001	C847G10501C847253902001	Alzata 2768 Dx	N	N	1023.08	 Alzata2768Dx	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10501	MS12-15X	MAST J-2STG LFL H3=2768MM-H1=1970MM	EUR	3955	C847253902001	C847G10501C847253902001	Alzata 2768 Dx	N	N	1023.08	 Alzata2768Dx	N	N																		LFL	2768 MM,2768 MM		2 Stages								
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471596623	C847G00102C8471596623	Gr.Comp.Com.Finit. S1.2S / Ms12X	N	N	501.49000000000001	 GrCompComFinitS12S/Ms12X	N	N																											Standard Application		
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471596623	C847G00102C8471596623	Gr.Comp.Com.Finit. S1.2S / Ms12X	N	N	501.49000000000001	 GrCompComFinitS12S/Ms12X	N	N																													
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471572983	C847G00102C8471572983	Gr.Labels Ms12X-15X / Mp20Xd Y	N	N	5.8700000000000001	 GrLabelsMs12X15X/Mp20XdY	N	N																											Standard Application		
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471572983	C847G00102C8471572983	Gr.Labels Ms12X-15X / Mp20Xd Y	N	N	5.8700000000000001	 GrLabelsMs12X15X/Mp20XdY	N	N																													
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471572985	C847G00102C8471572985	Gruppo Capacity 1.5T	N	N	0	 GruppoCapacity15T	N	N																											Standard Application		
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471572985	C847G00102C8471572985	Gruppo Capacity 1.5T	N	N	0	 GruppoCapacity15T	N	N																													
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471596622	C847G00102C8471596622	Gr.Comp. Coperchio Batt.Ms12/15X	N	N	14.66	 GrCompCoperchioBattMs12/15X	N	N																											Standard Application		
MODEL	MODEL	C847	G001	C847G00102	MS12-15X	MODEL: MS15X	EUR	0	C8471596622	C847G00102C8471596622	Gr.Comp. Coperchio Batt.Ms12/15X	N	N	14.66	 GrCompCoperchioBattMs12/15X	N	N																													
MASTS	MAST	C847	G105	C847G10502	MS12-15X	MAST J-2STG LFL H3=2968MM-H1=1970MM	EUR	4055	C847253902002	C847G10502C847253902002	Alzata 2968 Dx	N	N	1047.75	 Alzata2968Dx	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10502	MS12-15X	MAST J-2STG LFL H3=2968MM-H1=1970MM	EUR	4055	C847253902002	C847G10502C847253902002	Alzata 2968 Dx	N	N	1047.75	 Alzata2968Dx	N	N																		LFL	2968 MM,2968 MM		2 Stages								
MASTS	MAST	C847	G105	C847G10503	MS12-15X	MAST J-2STG LFL H3=3168MM-H1=2070MM	EUR	4170	C847253902003	C847G10503C847253902003	Alzata 3168 Dx	N	N	1048.46	 Alzata3168Dx	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10503	MS12-15X	MAST J-2STG LFL H3=3168MM-H1=2070MM	EUR	4170	C847253902003	C847G10503C847253902003	Alzata 3168 Dx	N	N	1048.46	 Alzata3168Dx	N	N																		LFL	3168 MM,3168 MM		2 Stages								
MASTS	MAST	C847	G105	C847G10504	MS12-15X	MAST J-2STG LFL H3=3368MM-H1=2170MM	EUR	4285	C847253902004	C847G10504C847253902004	Alzate 3368 Duplex	N	N	1068.5999999999999	 Alzate3368Duplex	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10504	MS12-15X	MAST J-2STG LFL H3=3368MM-H1=2170MM	EUR	4285	C847253902004	C847G10504C847253902004	Alzate 3368 Duplex	N	N	1068.5999999999999	 Alzate3368Duplex	N	N																		LFL	3368 MM,3368 MM		2 Stages								
MASTS	MAST	C847	G105	C847G10505	MS12-15X	MAST J-2STG LFL H3=3768MM-H1=2370MM	EUR	4500	C847253902005	C847G10505C847253902005	Alzate 3768 Duplex	N	N	1096.8900000000001	 Alzate3768Duplex	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10505	MS12-15X	MAST J-2STG LFL H3=3768MM-H1=2370MM	EUR	4500	C847253902005	C847G10505C847253902005	Alzate 3768 Duplex	N	N	1096.8900000000001	 Alzate3768Duplex	N	N																		LFL	3768 MM,3768 MM		2 Stages								
MASTS	MAST	C847	G105	C847G10506	MS12-15X	MAST J-2STG LFL H3=4168MM-H1=2570MM	EUR	4685	C847253902006	C847G10506C847253902006	Alzata 4168 Dx	N	N	1127.04	 Alzata4168Dx	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10506	MS12-15X	MAST J-2STG LFL H3=4168MM-H1=2570MM	EUR	4685	C847253902006	C847G10506C847253902006	Alzata 4168 Dx	N	N	1127.04	 Alzata4168Dx	N	N																		LFL	4168 MM,4168 MM		2 Stages								
MASTS	MAST	C847	G105	C847G10507	MS12-15X	MAST J-2STG FFL H3=2603MM-H1=1820MM	EUR	5140	C847253902014	C847G10507C847253902014	Alzata 2603 Dx Ffl	N	N	1376.6400000000001	 Alzata2603DxFfl	N	N																											Standard Application		
MASTS	MAST	C847	G105	C847G10507	MS12-15X	MAST J-2STG FFL H3=2603MM-H1=1820MM	EUR	5140	C847253902014	C847G10507C847253902014	Alzata 2603 Dx Ffl	N	N	1376.6400000000001	 Alzata2603DxFfl	N	N																		FFL	2603 MM,2603 MM		2 Stages								
MASTS	MAST	C847	G105	C847G10514	MS12-15X	MAST J-3STG FFL H3=4027MM-H1=1820MM	EUR	5740	C847253902007	C847G10514C847253902007	Alzate 4028 Triplex  Ffl	N	N	1564.45	 Alzate4028TriplexFfl	N	N																											Standard Application		
